DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2016-10-25                17:58:44.226              298.41578966              7161.978952               299.41578966              1477418324.227            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0917034233E+000         2.5850435707E+000         4.6890333628E+002         4.7696706408E+002         1.1703112266E+000         1.4619783241E+000         
2016-10-25                17:58:45.894              298.41580896              7161.979415               299.41580896              1477418325.894            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0917034233E+000         2.1233608516E+000         4.6890333628E+002         4.7757860199E+002         1.1767755667E+000         1.4697746824E+000         
2016-10-25                17:58:47.454              298.41582703              7161.979849               299.41582703              1477418327.455            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9632326794E+000         2.1233608516E+000         4.6890333628E+002         4.7757860199E+002         1.1767755667E+000         1.4697746824E+000         
2016-10-25                17:58:48.503              298.41583917              7161.980140               299.41583917              1477418328.504            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9632326794E+000         2.1233608516E+000         4.6889970852E+002         4.7757860199E+002         1.1767755667E+000         1.4697746824E+000         
2016-10-25                17:58:50.523              298.41586255              7161.980701               299.41586255              1477418330.524            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9632326794E+000         1.9929661038E+000         4.6889970852E+002         4.7758085767E+002         1.1718978655E+000         1.4638921646E+000         
2016-10-25                17:58:52.275              298.41588281              7161.981188               299.41588281              1477418332.275            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9618668414E+000         1.9929661038E+000         4.6889970852E+002         4.7758085767E+002         1.1718978655E+000         1.4638921646E+000         
2016-10-25                17:58:53.405              298.41589590              7161.981502               299.41589590              1477418333.406            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9618668414E+000         1.9929661038E+000         4.6767109729E+002         4.7758085767E+002         1.1718978655E+000         1.4638921646E+000         
2016-10-25                17:58:55.059              298.41591503              7161.981961               299.41591503              1477418335.059            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9618668414E+000         1.9915926770E+000         4.6767109729E+002         4.7633331869E+002         1.1777967248E+000         1.4710059953E+000         
2016-10-25                17:58:56.523              298.41593199              7161.982368               299.41593199              1477418336.524            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9614389605E+000         1.9915926770E+000         4.6767109729E+002         4.7633331869E+002         1.1777967248E+000         1.4710059953E+000         
2016-10-25                17:58:57.589              298.41594433              7161.982664               299.41594433              1477418337.590            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9614389605E+000         1.9915926770E+000         4.6804787257E+002         4.7633331869E+002         1.1777967248E+000         1.4710059953E+000         
2016-10-25                17:58:59.286              298.41596397              7161.983135               299.41596397              1477418339.287            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9614389605E+000         1.9911349232E+000         4.6804787257E+002         4.7671024607E+002         1.1700744237E+000         1.4616926721E+000         
2016-10-25                17:59:00.782              298.41598128              7161.983551               299.41598128              1477418340.783            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9630711992E+000         1.9911349232E+000         4.6804787257E+002         4.7671024607E+002         1.1700744237E+000         1.4616926721E+000         
2016-10-25                17:59:01.742              298.41599238              7161.983817               299.41599238              1477418341.742            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9630711992E+000         1.9911349232E+000         4.6762760859E+002         4.7671024607E+002         1.1700744237E+000         1.4616926721E+000         
2016-10-25                17:59:03.822              298.41601647              7161.984395               299.41601647              1477418343.823            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         1.9630711992E+000         1.9927439954E+000         4.6762760859E+002         4.7626825443E+002         1.1740658104E+000         1.4665069116E+000         
