DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2016-10-12                13:58:41.881              285.24909584              6845.978300               286.24909584              1476280721.881            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0094911609E+000         2.0627721591E+000         4.7664865077E+002         4.9210566957E+002         2.0329188372E+000         2.4782376005E+000         
2016-10-12                13:58:43.447              285.24911398              6845.978736               286.24911398              1476280723.448            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0096013323E+000         2.0627721591E+000         4.7664865077E+002         4.9210566957E+002         2.0329188372E+000         2.4782376005E+000         
2016-10-12                13:58:44.390              285.24912488              6845.978997               286.24912488              1476280724.390            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0096013323E+000         2.0627721591E+000         4.7463081946E+002         4.9210566957E+002         2.0329188372E+000         2.4782376005E+000         
2016-10-12                13:58:44.924              285.24913108              6845.979146               286.24913108              1476280724.925            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0096013323E+000         2.0627585896E+000         4.7463081946E+002         4.8998576565E+002         2.0272356304E+000         2.4716938139E+000         
2016-10-12                13:58:46.404              285.24914821              6845.979557               286.24914821              1476280726.405            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0086531896E+000         2.0627585896E+000         4.7463081946E+002         4.8998576565E+002         2.0272356304E+000         2.4716938139E+000         
2016-10-12                13:58:47.359              285.24915926              6845.979822               286.24915926              1476280727.360            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0086531896E+000         2.0627585896E+000         4.7342077034E+002         4.8998576565E+002         2.0272356304E+000         2.4716938139E+000         
2016-10-12                13:58:49.516              285.24918422              6845.980421               286.24918422              1476280729.517            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0086531896E+000         2.0616852864E+000         4.7342077034E+002         4.8870768167E+002         2.0254537872E+000         2.4696417590E+000         
2016-10-12                13:58:51.078              285.24920229              6845.980855               286.24920229              1476280731.078            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0083315772E+000         2.0616852864E+000         4.7342077034E+002         4.8870768167E+002         2.0254537872E+000         2.4696417590E+000         
2016-10-12                13:58:51.986              285.24921280              6845.981107               286.24921280              1476280731.986            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0083315772E+000         2.0616852864E+000         4.7168384957E+002         4.8870768167E+002         2.0254537872E+000         2.4696417590E+000         
2016-10-12                13:58:52.506              285.24921883              6845.981252               286.24921883              1476280732.507            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0083315772E+000         2.0612899717E+000         4.7168384957E+002         4.8689591820E+002         2.0223706872E+000         2.4660906688E+000         
2016-10-12                13:58:53.953              285.24923557              6845.981654               286.24923557              1476280733.953            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0078066506E+000         2.0612899717E+000         4.7168384957E+002         4.8689591820E+002         2.0223706872E+000         2.4660906688E+000         
2016-10-12                13:58:54.882              285.24924633              6845.981912               286.24924633              1476280734.883            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0078066506E+000         2.0612899717E+000         4.7066594352E+002         4.8689591820E+002         2.0223706872E+000         2.4660906688E+000         
2016-10-12                13:58:55.404              285.24925236              6845.982057               286.24925236              1476280735.404            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0078066506E+000         2.0606816175E+000         4.7066594352E+002         4.8582520696E+002         2.0202606662E+000         2.4636600368E+000         
2016-10-12                13:58:56.864              285.24926926              6845.982462               286.24926926              1476280736.864            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0074483873E+000         2.0606816175E+000         4.7066594352E+002         4.8582520696E+002         2.0202606662E+000         2.4636600368E+000         
2016-10-12                13:58:57.802              285.24928013              6845.982723               286.24928013              1476280737.803            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0074483873E+000         2.0606816175E+000         4.6967330070E+002         4.8582520696E+002         2.0202606662E+000         2.4636600368E+000         
2016-10-12                13:58:59.772              285.24930292              6845.983270               286.24930292              1476280739.772            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0074483873E+000         2.0602396886E+000         4.6967330070E+002         4.8477932349E+002         2.0168297072E+000         2.4597071878E+000         
2016-10-12                13:59:01.375              285.24932148              6845.983716               286.24932148              1476280741.376            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0076871951E+000         2.0602396886E+000         4.6967330070E+002         4.8477932349E+002         2.0168297072E+000         2.4597071878E+000         
2016-10-12                13:59:02.309              285.24933229              6845.983975               286.24933229              1476280742.310            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0076871951E+000         2.0602396886E+000         4.6827226453E+002         4.8477932349E+002         2.0168297072E+000         2.4597071878E+000         
2016-10-12                13:59:04.535              285.24935804              6845.984593               286.24935804              1476280744.535            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0076871951E+000         2.0604216020E+000         4.6827226453E+002         4.8331518077E+002         2.0155450474E+000         2.4582269354E+000         
2016-10-12                13:59:06.085              285.24937600              6845.985024               286.24937600              1476280746.086            0                         963                       2.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0075190011E+000         2.0604216020E+000         4.6827226453E+002         4.8331518077E+002         2.0155450474E+000         2.4582269354E+000         
2016-10-12                13:59:07.019              285.24938679              6845.985283               286.24938679              1476280747.019            0                         963                       1.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0075190011E+000         2.0604216020E+000         4.6685096044E+002         4.8331518077E+002         2.0155450474E+000         2.4582269354E+000         
2016-10-12                13:59:07.533              285.24939275              6845.985426               286.24939275              1476280747.534            0                         963                       3.0000000000E+000         1.4000000000E+001         0.0000000000E+000         2.0075190011E+000         2.0601843837E+000         4.6685096044E+002         4.8182981854E+002         2.0120067893E+000         2.4541494594E+000         
