Site,Core_ID,Treatment,SampleID,Total_core_mass_pot_pie_pans_g,pot_pie_pans_tared_weight_g,Soil_gravimetric_water_content,nonSoil_wet_weight_g,nonSoil_dry_wt._equivalent_g,nonSoil_gravimetric_water_content_g,NET_Soil_wet_weight_g,volume_liquid_phase_cm3,Soil_dry_weight_equivalent_g,Headspace_height_cm,sequence_valve,Picarro_method,Start_Date_Time,Stop_Date_Time,Time_Zone,Time_elapsed_h,PHASE,Notes,Who
SR,21,field_moist,S21,346.37,6.45,2.003,56.43,16.55983178,2.407643312,283.49,235.4079038,94.4022644,0,11,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,398.97,6.45,2.049,52.59,52.59,0,339.93,234.8909872,111.4890128,0,3,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,361.47,6.45,1.837,55.98,19.9594429,1.8046875,299.04,236.1034369,105.4071202,0,6,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA
SR,15,field_moist,S15,417.39,6.45,1.825,54.15,20.9,1.590909091,356.79,270.1926549,126.2973451,0,15,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.66,6.45,1.713,77.2,23.78370767,2.245919478,296.01,246.7682938,109.1079985,1,13,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA
SR,AMB,NA,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,AMBIENT,NA,NA
SR,15,field_moist,S15,413.94,6.45,1.825,54.15,20.9,1.590909091,353.34,267.9638938,125.0761062,0,9,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,343.06,6.45,2.003,56.43,16.55983178,2.407643312,280.18,233.2001349,93.3000333,0,14,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,398.25,6.45,2.049,52.59,52.59,0,339.21,234.4071302,111.2528698,0,7,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA
SR,18,sat_II,S18,431.56,6.45,1.579,55.87,18.38981191,2.038095238,369.24,269.9984161,143.171772,2,13,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,451.76,6.45,1.705,52.76,27.13371429,0.944444444,392.55,279.5061378,145.1201479,1,12,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA
SR,7,sat_II,S7,429.66,6.45,1.76,53.57,17.045,2.142857143,369.64,278.6874638,133.9275362,0,3,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,461.22,6.45,1.714,51.79,16.77359338,2.087591241,402.98,295.9644612,148.4819455,0,11,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,451.09,6.45,1.777,58.81,20.1081402,1.924686192,385.83,292.0441572,138.9377026,0.5,6,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,SATURATION_INCUBATION,NA,NA
SR,19,field_moist,S19,358.83,6.45,1.837,55.98,19.9594429,1.8046875,296.4,234.3939974,104.4765597,0,1,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.9,6.45,1.713,77.2,23.78370767,2.245919478,296.25,246.9198308,109.1964615,1,2,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,FIELD_MOIST_INCUBATION,NA,NA
CPCRW,22,drought,C22,354.78,6.45,0.246,140.01,130.4181022,0.073547289,208.32,57.17088661,167.1910112,NO HS,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA
CPCRW,22,drought,C22,354.74,6.45,0.246,140.01,130.4181022,0.073547289,208.28,57.16298934,167.1589085,0.5,5,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA
CPCRW,23,drought,C23,330.05,6.45,0.298,117.89,104.1429839,0.132001366,205.71,67.4247357,158.4822804,0.5,12,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA
CPCRW,23,drought,C23,330.09,6.45,0.298,117.89,104.1429839,0.132001366,205.75,67.43391906,158.5130971,0.5,9,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA
CPCRW,23,drought,C23,330.05,6.45,0.298,117.89,104.1429839,0.132001366,205.71,67.4247357,158.4822804,0.5,5,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA
SR,23,sat_I,S23,428.82,6.45,0.205,264.48,104.1038298,1.540540541,157.89,193.6871246,131.0290456,0,9,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,SATURATION_IMMEDIATE,NA,NA
SR,17,sat_I,S17,414.53,6.45,0.246,140.01,51.78345385,1.703759398,268.07,147.6020839,215.1444623,0,14,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,SATURATION_IMMEDIATE,NA,NA
SR,16,sat_I,S16,388.13,6.45,0.298,117.89,47.59783646,1.476793249,263.79,137.3041204,203.2280431,0,13,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,SATURATION_IMMEDIATE,NA,NA
SR,11,sat_I,S11,396.72,6.45,0.281,126.48,59.68719101,1.119047619,263.79,131.1077504,205.9250585,0,11,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,SATURATION_IMMEDIATE,NA,NA
SR,9,sat_I,S9,449.4,6.45,0.244,113.34,38.4811572,1.945337621,329.61,145.9590357,264.9598071,0,12,SatII_FM_drought_18Oct2016,11/14/2016 15:41,11/14/2016 23:05,America/Los_Angeles,7.4,SATURATION_IMMEDIATE,NA,NA
SR,7,sat_II,S7,428.39,6.45,0.205,264.48,84.15272727,2.142857143,157.46,213.5650736,130.6721992,0,10,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA
SR,3,sat_II,S3,447.13,6.45,0.246,140.01,45.34602837,2.087591241,300.67,160.4757854,241.3081862,0,11,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA
SR,2,sat_II,S2,427.29,6.45,0.298,117.89,40.308598,1.924686192,302.95,153.5838673,233.3975347,0.5,12,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA
SR,24,sat_II,S24,416.24,6.45,0.281,126.48,65.04685716,0.944444444,283.31,130.0299891,221.1631538,1,13,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA
SR,18,sat_II,S18,428.26,6.45,0.244,113.34,37.30626959,2.038095238,308.47,142.9874925,247.9662379,2,1,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,SATURATION_INCUBATION,No time recorded,NA
SR,15,field_moist,S15,413.01,6.45,0.205,264.48,102.08,1.590909091,142.08,193.0212863,117.9087137,0,15,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA
SR,21,field_moist,S21,344.48,6.45,0.246,140.01,41.08704673,2.407643312,198.02,144.4683947,158.9245586,0,2,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA
SR,13,field_moist,S13,390.75,6.45,0.298,117.89,117.89,0,266.41,67.61346687,205.2465331,0,4,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA
SR,19,field_moist,S19,359.46,6.45,0.281,126.48,45.09593315,1.8046875,226.53,137.5256594,176.8384075,0,5,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA
SR,1,field_moist,S1,381.38,6.45,1.713,77.2,23.78370767,2.245919478,297.73,247.8543093,109.741983,1,6,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,FIELD_MOIST_INCUBATION,No time recorded,NA
SR,4,drought,S4,422.52,6.45,0.205,264.48,17.98,13.70967742,151.59,278.7391701,125.8008299,0.5,3,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA
SR,5,drought,S5,389.99,6.45,0.246,140.01,2.895583941,47.35294118,243.53,191.6449779,195.4494382,1,9,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA
SR,10,drought,S10,357.57,6.45,0.298,117.89,23.62681574,3.989669421,233.23,154.2590548,179.6841294,1,8,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA
SR,14,drought,S14,415.35,6.45,0.281,126.48,9.915803725,11.75539568,282.42,184.9658122,220.4683841,0,7,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA
SR,25,drought,S25,416.03,6.45,0.244,113.34,24.12223872,3.698568873,296.24,153.772713,238.1350482,0,14,SatII_FM_drought_18Oct2016,11/17/2016 10:35,11/17/2016 16:55,America/Los_Angeles,6.333333333,DROUGHT_PRE_INCUBATION,No time recorded,NA
CPCRW,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,Sat_I,11/14/2016 12:50,11/14/2016 23:05,America/Los_Angeles,10.25,AMBIENT,NA,NA
CPCRW,23,drought,C23,327.51,6.45,0.298,117.89,104.1429839,0.132001366,203.17,66.8415924,156.5254237,0.5,3,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA
CPCRW,23,drought,C23,326.92,6.45,0.298,117.89,104.1429839,0.132001366,202.58,66.70613786,156.0708783,NO HS,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA
CPCRW,23,drought,C23,326.84,6.45,0.298,117.89,104.1429839,0.132001366,202.5,66.68777114,156.009245,0.5,2,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA
CPCRW,24,drought,C24,324.75,6.45,0.281,126.48,113.7949387,0.111472983,191.82,61.21267251,149.7423888,0.5,8,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA
CPCRW,24,drought,C24,324.3,6.45,0.281,126.48,113.7949387,0.111472983,191.37,61.11396057,149.3911007,0.5,10,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,AMBIENT,NA,NA
SR,7,sat_II,S7,429.07,6.45,0.205,264.48,84.15272727,2.142857143,158.14,213.6807582,131.2365145,0,13,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,444.19,6.45,0.246,140.01,45.34602837,2.087591241,297.73,159.895336,238.9486356,0,9,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,424.13,6.45,0.298,117.89,40.308598,1.924686192,299.79,152.858382,230.96302,0.5,12,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,415.68,6.45,0.281,126.48,65.04685716,0.944444444,282.75,129.9071475,220.7259953,1,15,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA
SR,18,sat_II,S18,422.04,6.45,0.244,113.34,37.30626959,2.038095238,302.25,141.7674925,242.9662379,2,11,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,SATURATION_INCUBATION,NA,NA
SR,15,field_moist,S15,411.24,6.45,1.825,54.15,20.9,1.590909091,350.64,266.219646,124.120354,0,10,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,346.94,6.45,2.003,56.43,16.55983178,2.407643312,284.06,235.7880936,94.59207459,0,2,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,394.26,6.45,2.049,52.59,52.59,0,335.22,231.725756,109.944244,0,14,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,361.89,6.45,1.837,55.98,19.9594429,1.8046875,299.46,236.3753932,105.5551639,0,1,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,379.95,6.45,1.713,77.2,23.78370767,2.245919478,296.3,246.9514011,109.2148913,1,5,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,FIELD_MOIST_INCUBATION,NA,NA
SR,4,drought,S4,412.6,6.45,0.792,12.16,0.8266666666,13.70967742,393.99,191.9128423,219.8604911,0.5,3,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA
SR,5,drought,S5,386.78,6.45,1.04,10.96,0.2266666667,47.35294118,369.37,205.4896078,181.0637255,1,4,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA
SR,10,drought,S10,352.15,6.45,0.73,16.1,3.226666667,3.989669421,329.6,158.4031021,190.5202312,1,8,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA
SR,14,drought,S14,408.72,6.45,0.713,11.82,0.9266666669,11.75539568,390.45,179.8598832,227.9334501,0,7,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA
SR,25,drought,S25,406.56,6.45,0.843,17.51,3.726666667,3.698568873,382.6,195.237023,207.5963104,0,9,SatII_FM_drought_18Oct2016,11/22/2016 11:41,11/22/2016 19:05,America/Los_Angeles,7.4,DROUGHT_PRE_INCUBATION,NA,NA
CPCRW,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/23/2016 11:35,11/23/2016 13:30,America/Los_Angeles,1.916666667,AMBIENT,No time recorded,NA
SR,10,drought,S10,347.44,6.45,0.73,16.1,3.226666667,3.989669421,324.89,156.4156455,187.7976879,0.5,2,SatII_FM_drought_18Oct2016,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,14,drought,S14,403.44,6.45,0.713,11.82,0.9266666669,11.75539568,385.17,177.662195,224.8511384,1,1,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,25,drought,S25,401.45,6.45,0.843,17.51,3.726666667,3.698568873,377.49,192.8996763,204.8236571,1,6,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,could not remove the cap!__TRC,TRC
SR,5,drought,S5,383.8,6.45,1.04,10.96,0.2266666667,47.35294118,366.39,203.9703922,179.6029412,0,4,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,4,drought,S4,405.11,6.45,0.792,12.16,0.8266666666,13.70967742,386.5,188.6025298,215.6808036,0,7,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,DROUGHT_PRE_INCUBATION,__TRC,TRC
SR,15,field_moist,S15,413.48,6.45,1.825,54.15,20.9,1.590909091,352.88,267.6667257,124.9132743,0,11,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC
SR,21,field_moist,S21,346.21,6.45,2.003,56.43,16.55983178,2.407643312,283.33,235.3011839,94.34898435,0,9,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC
SR,13,field_moist,S13,394.81,6.45,2.049,52.59,52.59,0,335.77,232.095369,110.124631,0,3,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC
SR,19,field_moist,S19,360.69,6.45,1.837,55.98,19.9594429,1.8046875,298.26,235.5983752,105.1321819,0,14,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC
SR,1,field_moist,S1,378.99,6.45,1.713,77.2,23.78370767,2.245919478,295.34,246.3452529,108.8610394,1,10,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,FIELD_MOIST_INCUBATION,added water after measurements__TRC,TRC
SR,7,sat_II,S7,440.56,6.45,1.76,53.57,17.045,2.142857143,380.54,285.6381884,137.8768116,0,15,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC
SR,3,sat_II,S3,449.3,6.45,1.714,51.79,16.77359338,2.087591241,391.06,288.4365024,144.0899042,0,13,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC
SR,2,sat_II,S2,436.45,6.45,1.777,58.81,20.1081402,1.924686192,371.19,282.6760334,133.6658264,0.5,12,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC
SR,24,sat_II,S24,417.98,6.45,1.705,52.76,27.13371429,0.944444444,358.77,258.214123,132.6321627,1,5,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC
SR,18,sat_II,S18,419,6.45,1.579,55.87,18.38981191,2.038095238,356.68,262.3085208,138.3016673,2,8,SatII_FM_drought_18Oct2017,11/25/2016 12:43,11/25/2016 19:05,America/Los_Angeles,6.366666667,SATURATION_INCUBATION,added water after measurements__TRC,TRC
NA,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,AMBIENT,NA,NA
SR,7,sat_II,S7,441.23,6.45,1.76,53.57,17.045,2.142857143,381.21,286.0654348,138.1195652,0,8,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA
SR,3,sat_II,S3,450.05,6.45,1.714,51.79,16.77359338,2.087591241,391.81,288.9101575,144.3662491,0,2,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA
SR,2,sat_II,S2,427.71,6.45,1.777,58.81,20.1081402,1.924686192,362.45,277.0833146,130.5185452,0.5,9,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA
SR,24,sat_II,S24,419.05,6.45,1.705,52.76,27.13371429,0.944444444,359.84,258.8885593,133.0277264,1,12,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA
SR,18,sat_II,S18,418.55,6.45,1.579,55.87,18.38981191,2.038095238,356.23,262.033007,138.1271811,2,15,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,SATURATION_INCUBATION,NA,NA
SR,15,field_moist,S15,413.53,6.45,1.825,54.15,20.9,1.590909091,352.93,267.6990265,124.9309735,0,3,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA
SR,21,field_moist,S21,345.37,6.45,2.003,56.43,16.55983178,2.407643312,282.49,234.7409042,94.06926407,0,5,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA
SR,13,field_moist,S13,395.12,6.45,2.049,52.59,52.59,0,336.08,232.3036963,110.2263037,0,1,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA
SR,19,field_moist,S19,361.29,6.45,1.837,55.98,19.9594429,1.8046875,298.86,235.9868842,105.3436729,0,11,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA
SR,1,field_moist,S1,380.66,6.45,1.713,77.2,23.78370767,2.245919478,297.01,247.3996981,109.4765942,1,7,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,FIELD_MOIST_INCUBATION,NA,NA
SR,4,drought,S4,397.07,6.45,0.792,12.16,0.8266666666,13.70967742,378.46,185.0491369,211.1941964,0.5,14,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA
SR,5,drought,S5,380.24,6.45,1.04,10.96,0.2266666667,47.35294118,362.83,202.1554902,177.8578431,1,4,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA
SR,10,drought,S10,341.77,6.45,0.73,16.1,3.226666667,3.989669421,319.22,154.0231021,184.5202312,1,13,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA
SR,14,drought,S14,396.77,6.45,0.713,11.82,0.9266666669,11.75539568,378.5,174.8859486,220.9573847,0,10,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA
SR,25,drought,S25,394.48,6.45,0.843,17.51,3.726666667,3.698568873,370.52,189.7115536,201.0417797,0,6,SatII_FM_drought_18Oct2016,11/29/2016 10:07,11/29/2016 15:05,America/Los_Angeles,4.966666667,DROUGHT_PRE_INCUBATION,NA,NA
CPCRW,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,AMBIENT,NA,NA
CPCRW,24,drought,C24,323.96,6.45,0.281,126.48,113.7949387,0.111472983,191.03,61.03937821,149.1256831,0.5,10,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA
CPCRW,24,drought,C24,323.49,6.45,0.281,126.48,113.7949387,0.111472983,190.56,60.93627907,148.7587822,0.5,8,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA
CPCRW,24,drought,C24,322.92,6.45,0.281,126.48,113.7949387,0.111472983,189.99,60.81124394,148.3138173,0.5,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA
CPCRW,24,drought,C24,322.86,6.45,0.281,126.48,113.7949387,0.111472983,189.93,60.79808235,148.2669789,0.5,13,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA
CPCRW,25,drought,C25,344.57,6.45,0.244,113.34,103.136779,0.098929025,224.78,60.74190266,180.6913183,0.5,15,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA
NA,NA,ambient,NA,NA,6.45,NA,NA,NA,NA,NA,NA,NA,NA,16,SatII_FM_drought_18Oct2016,12/2/2016 13:36,12/2/2016 20:05,America/Los_Angeles,6.483333333,AMBIENT,NA,NA
